59,Cedric Maxwell,1979-80,24,BOS,NBA,80,80,2744,19.0,.679,.609,11.7,16.8,14.3,9.8,1.3,1.3,18.8,17.7,124,102,8.3,3.9,12.2,.214,.609,,.787
60,Dirk Nowitzki,2010-11,32,DAL,NBA,73,73,2504,23.4,.612,.545,2.4,20.8,12.0,14.2,0.8,1.4,9.1,28.2,118,105,7.8,3.3,11.1,.213,.517,.393,.892
61,Brian Cardinal,2003-04,26,GSW,NBA,76,11,1634,19.4,.626,.531,6.9,15.0,10.9,10.7,2.2,0.9,12.6,18.9,123,103,5.5,1.7,7.2,.212,.472,.444,.878
62,Karl Malone *,1994-95,31,UTA,NBA,82,82,3126,25.1,.590,.540,6.6,27.2,17.4,16.4,2.1,2.2,11.3,30.3,115,101,8.1,5.8,13.8,.212,.536,.268,.742
63,Charles Barkley *,1986-87,23,PHI,NBA,68,62,2740,25.1,.660,.606,16.7,24.8,20.8,19.0,2.1,2.2,21.4,23.1,119,104,7.7,4.3,12.0,.210,.594,.202,.761
64,Kevin Love,2010-11,22,MIN,NBA,73,73,2611,24.3,.593,.513,13.7,34.2,23.6,11.8,0.9,0.8,11.1,22.9,123,108,9.0,2.5,11.4,.210,.470,.417,.850
65,Paul Pierce,2007-08,30,BOS,NBA,80,80,2874,19.6,.599,.529,2.3,14.0,8.5,21.8,1.9,1.0,14.4,24.8,115,100,6.7,5.7,12.4,.207,.464,.392,.843
66,Charles Barkley *,1991-92,28,PHI,NBA,75,75,2881,24.5,.612,.567,10.9,22.0,16.5,18.1,2.4,0.9,14.3,25.1,119,106,8.6,3.7,12.3,.205,.552,.234,.695
67,Elgin Baylor *,1962-63,28,LAL,NBA,80,,3370,26.6,.519,.453,,,,,,,,,,,9.3,5.1,14.4,.205,.453,,.837
68,Larry Bird *,1981-82,25,BOS,NBA,77,58,2923,22.6,.557,.507,7.7,23.4,15.8,22.5,2.3,1.2,13.8,25.2,114,99,6.8,5.7,12.5,.205,.503,.212,.863
69,Don Nelson,1974-75,34,BOS,NBA,79,,2052,18.1,.600,.539,6.2,16.4,11.4,12.6,0.7,0.4,,,,96,6.2,2.5,8.7,.204,.539,,.827
70,Malik Rose,1998-99,24,SAS,NBA,47,0,608,19.7,.535,.463,17.7,16.0,16.8,8.4,3.6,2.5,17.4,24.6,104,90,1.0,1.6,2.6,.204,.463,.000,.671
